recipeNames,ingredients,,,,,,,,,,,,,,,all_ingredients
Poppy Seed Bread with Glaze, 3 cups all-purpose flour // 1 1/2 teaspoons salt // 1 1/2 teaspoons baking powder // 3 tablespoons poppy seeds // 1 1/2 teaspoons butter flavored extract // 1 1/3 cups vegetable oil // 3 eggs // 1 1/2 cups milk // 2 1/4 cups white sugar // 1 1/2 teaspoons vanilla extract // 1 1/2 teaspoons almond extract // 1/4 cup orange juice // 1/2 teaspoon butter flavored extract // 1/2 teaspoon almond extract // 1 teaspoon vanilla extract // 2 cups confectioners' sugar //,,,,,,,,,,,,,,,Poppy Seed Bread with Glaze //  3 cups all-purpose flour // 1 1/2 teaspoons salt // 1 1/2 teaspoons baking powder // 3 tablespoons poppy seeds // 1 1/2 teaspoons butter flavored extract // 1 1/3 cups vegetable oil // 3 eggs // 1 1/2 cups milk // 2 1/4 cups white sugar // 1 1/2 teaspoons vanilla extract // 1 1/2 teaspoons almond extract // 1/4 cup orange juice // 1/2 teaspoon butter flavored extract // 1/2 teaspoon almond extract // 1 teaspoon vanilla extract // 2 cups confectioners' sugar //
Czech Christmas Hoska, 1 (0.6 ounce) cake compressed fresh yeast // 1/4 cup warm water (110 degrees F/45 degrees C) // 1/2 cup white sugar // 1/2 cup butter // 1 egg, beaten // 1 teaspoon salt // 2 cups scalded milk // 6 cups all-purpose flour // 1 pinch ground ginger // 1 pinch ground mace // 1/4 teaspoon orange zest // 1/2 cup golden raisins // 1/2 cup candied mixed fruit peel // 1/2 cup blanched slivered almonds // 1 egg yolk // 1 tablespoon milk // 2 tablespoons confectioners' sugar //,,,,,,,,,,,,,,Czech Christmas Hoska //  1 (0.6 ounce) cake compressed fresh yeast // 1/4 cup warm water (110 degrees F/45 degrees C) // 1/2 cup white sugar // 1/2 cup butter // 1 egg //  beaten // 1 teaspoon salt // 2 cups scalded milk // 6 cups all-purpose flour // 1 pinch ground ginger // 1 pinch ground mace // 1/4 teaspoon orange zest // 1/2 cup golden raisins // 1/2 cup candied mixed fruit peel // 1/2 cup blanched slivered almonds // 1 egg yolk // 1 tablespoon milk // 2 tablespoons confectioners' sugar //
Applesauce Bread I, 3 cups all-purpose flour // 3 eggs // 2 cups white sugar // 1 cup vegetable oil // 2 cups applesauce // 1 cup raisins (optional) // 1 teaspoon ground cinnamon // 1 teaspoon baking soda // 1/4 teaspoon baking powder // 1/2 cup sour cream //,,,,,,,,,,,,,,,Applesauce Bread I //  3 cups all-purpose flour // 3 eggs // 2 cups white sugar // 1 cup vegetable oil // 2 cups applesauce // 1 cup raisins (optional) // 1 teaspoon ground cinnamon // 1 teaspoon baking soda // 1/4 teaspoon baking powder // 1/2 cup sour cream //
Raisin Brown Bread, 2 cups boiling water // 1 cup rolled oats // 2 tablespoons shortening // 3 tablespoons brown sugar // 4 teaspoons salt // 1 cup molasses // 1/2 cup warm water (110 degrees F/45 degrees C) // 1 teaspoon white sugar // 2 tablespoons active dry yeast // 3 cups warm water (110 degrees F/45 degrees C) // 12 cups bread flour // 1 1/2 cups raisins // 1 1/2 teaspoons ground cinnamon //,,,,,,,,,,,,,,,Raisin Brown Bread //  2 cups boiling water // 1 cup rolled oats // 2 tablespoons shortening // 3 tablespoons brown sugar // 4 teaspoons salt // 1 cup molasses // 1/2 cup warm water (110 degrees F/45 degrees C) // 1 teaspoon white sugar // 2 tablespoons active dry yeast // 3 cups warm water (110 degrees F/45 degrees C) // 12 cups bread flour // 1 1/2 cups raisins // 1 1/2 teaspoons ground cinnamon //
Applesauce Raisin Bread, 1 1/2 cups all-purpose flour // 1 1/2 teaspoons baking powder // 1/2 teaspoon baking soda // 1 1/2 teaspoons ground cinnamon // 1 cup quick cooking oats // 3/4 cup packed brown sugar // 3/4 cup raisins // 1 1/4 cups applesauce // 1/3 cup vegetable oil // 2 eggs, beaten // 1/4 cup milk // 1/4 cup apple juice //,,,,,,,,,,,,,,Applesauce Raisin Bread //  1 1/2 cups all-purpose flour // 1 1/2 teaspoons baking powder // 1/2 teaspoon baking soda // 1 1/2 teaspoons ground cinnamon // 1 cup quick cooking oats // 3/4 cup packed brown sugar // 3/4 cup raisins // 1 1/4 cups applesauce // 1/3 cup vegetable oil // 2 eggs //  beaten // 1/4 cup milk // 1/4 cup apple juice //
Apple Raisin Bread, 1 1/2 cups all-purpose flour // 2 teaspoons baking powder // 1/4 teaspoon baking soda // 1 teaspoon salt // 1 1/4 teaspoons ground cinnamon // 1/4 teaspoon ground nutmeg // 2/3 cup packed brown sugar // 1 cup rolled oats // 1 1/2 cups grated apple // 1/4 cup chopped walnuts // 1/4 cup raisins // 2 eggs // 1/4 cup milk // 1/4 cup vegetable oil //,,,,,,,,,,,,,,,Apple Raisin Bread //  1 1/2 cups all-purpose flour // 2 teaspoons baking powder // 1/4 teaspoon baking soda // 1 teaspoon salt // 1 1/4 teaspoons ground cinnamon // 1/4 teaspoon ground nutmeg // 2/3 cup packed brown sugar // 1 cup rolled oats // 1 1/2 cups grated apple // 1/4 cup chopped walnuts // 1/4 cup raisins // 2 eggs // 1/4 cup milk // 1/4 cup vegetable oil //
Buttermilk Oatmeal Bread, 1 cup rolled oats // 1 cup buttermilk // 1/2 cup vegetable oil // 1 egg // 1/2 cup packed brown sugar // 1 cup all-purpose flour // 1 teaspoon baking powder // 1/2 teaspoon baking soda // 1/2 teaspoon salt //,,,,,,,,,,,,,,,Buttermilk Oatmeal Bread //  1 cup rolled oats // 1 cup buttermilk // 1/2 cup vegetable oil // 1 egg // 1/2 cup packed brown sugar // 1 cup all-purpose flour // 1 teaspoon baking powder // 1/2 teaspoon baking soda // 1/2 teaspoon salt //
Kolaches II, 1 cup shortening // 1/2 cup white sugar // 1 1/2 teaspoons salt // 2 1/2 cups scalded milk // 4 egg yolks, beaten // 1/2 teaspoon lemon extract // 1 1/2 tablespoons active dry yeast // 5 cups all-purpose flour // 1/2 cup fruit preserves //,,,,,,,,,,,,,,Kolaches II //  1 cup shortening // 1/2 cup white sugar // 1 1/2 teaspoons salt // 2 1/2 cups scalded milk // 4 egg yolks //  beaten // 1/2 teaspoon lemon extract // 1 1/2 tablespoons active dry yeast // 5 cups all-purpose flour // 1/2 cup fruit preserves //
Whole Wheat Bread II, 1/3 cup shortening // 1 cup hot water // 1 cup packed brown sugar // 3 (.25 ounce) packages active dry yeast // 4 cups warm water (110 degrees F/45 degrees C) // 4 tablespoons white sugar // 4 teaspoons salt // 6 cups bread flour // 6 cups whole wheat flour //,,,,,,,,,,,,,,,Whole Wheat Bread II //  1/3 cup shortening // 1 cup hot water // 1 cup packed brown sugar // 3 (.25 ounce) packages active dry yeast // 4 cups warm water (110 degrees F/45 degrees C) // 4 tablespoons white sugar // 4 teaspoons salt // 6 cups bread flour // 6 cups whole wheat flour //
Finnish Pulla, 2 cups milk // 1/2 cup warm water (110 degrees F/45 degrees C) // 1 (.25 ounce) package active dry yeast // 1 cup white sugar // 1 teaspoon salt // 1 teaspoon ground cardamom // 4 eggs, beaten // 9 cups all-purpose flour // 1/2 cup butter, melted // 1 egg, beaten // 2 tablespoons white sugar //,,,,,,,,,,,,Finnish Pulla //  2 cups milk // 1/2 cup warm water (110 degrees F/45 degrees C) // 1 (.25 ounce) package active dry yeast // 1 cup white sugar // 1 teaspoon salt // 1 teaspoon ground cardamom // 4 eggs //  beaten // 9 cups all-purpose flour // 1/2 cup butter //  melted // 1 egg //  beaten // 2 tablespoons white sugar //
Gateau D'Abricot A L'Orange, 8 ounces cream cheese // 2 cups sweetened condensed milk // 1/3 cup lemon juice // 1/2 teaspoon orange extract // 1 (9 inch) prepared graham cracker crust // 1 (15 ounce) can apricot halves, syrup reserved // 1/4 cup white sugar // 1 1/2 tablespoons cornstarch // 1/2 cup orange juice, strained //,,,,,,,,,,,,,Gateau D'Abricot A L'Orange //  8 ounces cream cheese // 2 cups sweetened condensed milk // 1/3 cup lemon juice // 1/2 teaspoon orange extract // 1 (9 inch) prepared graham cracker crust // 1 (15 ounce) can apricot halves //  syrup reserved // 1/4 cup white sugar // 1 1/2 tablespoons cornstarch // 1/2 cup orange juice //  strained //
Banana Nut Coconut Cake, Banana Nut Coconut Cake: // 1 1/2 cups white sugar // 1/2 cup butter, softened // 2 eggs // 3 ripe bananas, mashed // 2 cups all-purpose flour // 1 teaspoon baking soda // 1/4 cup buttermilk // 1 teaspoon vanilla extract // 1 cup chopped pecans // 1 cup shredded coconut // Banana Nut Frosting: // 1/2 cup butter, softened // 4 cups confectioners' sugar // 1 ripe banana, mashed // 1 cup chopped pecans // 1 cup shredded coconut // 1 teaspoon vanilla extract //,,,,,,,,,,,Banana Nut Coconut Cake //  Banana Nut Coconut Cake: // 1 1/2 cups white sugar // 1/2 cup butter //  softened // 2 eggs // 3 ripe bananas //  mashed // 2 cups all-purpose flour // 1 teaspoon baking soda // 1/4 cup buttermilk // 1 teaspoon vanilla extract // 1 cup chopped pecans // 1 cup shredded coconut // Banana Nut Frosting: // 1/2 cup butter //  softened // 4 cups confectioners' sugar // 1 ripe banana //  mashed // 1 cup chopped pecans // 1 cup shredded coconut // 1 teaspoon vanilla extract //
Cinnamon Teacake, 8 tablespoons butter // 1 cup self-rising flour // 1/2 cup white sugar // 1 tablespoon ground cinnamon // 1/3 cup milk // 1 tablespoon white sugar // 1/2 teaspoon ground cinnamon // 1/4 cup white sugar // 1 1/2 teaspoons ground cinnamon //,,,,,,,,,,,,,,,Cinnamon Teacake //  8 tablespoons butter // 1 cup self-rising flour // 1/2 cup white sugar // 1 tablespoon ground cinnamon // 1/3 cup milk // 1 tablespoon white sugar // 1/2 teaspoon ground cinnamon // 1/4 cup white sugar // 1 1/2 teaspoons ground cinnamon //
Easy Raisin Cake, 1 cup raisins // 2 cups water // 1/2 cup butter // 1 teaspoon baking soda // 1/2 teaspoon salt // 1 cup white sugar // 1/2 teaspoon ground cinnamon // 1/2 teaspoon ground nutmeg // 1 cup chopped walnuts // 1 3/4 cups all-purpose flour //,,,,,,,,,,,,,,,Easy Raisin Cake //  1 cup raisins // 2 cups water // 1/2 cup butter // 1 teaspoon baking soda // 1/2 teaspoon salt // 1 cup white sugar // 1/2 teaspoon ground cinnamon // 1/2 teaspoon ground nutmeg // 1 cup chopped walnuts // 1 3/4 cups all-purpose flour //
Cassata alla Siciliana (Sicilian Cream Tart), 6 eggs // 1/2 cup white sugar // 1 1/2 tablespoons lemon juice // 1 1/2 tablespoons orange zest // 2 tablespoons sherry // 1 cup cake flour // 1/2 teaspoon salt // 1 1/2 pounds ricotta cheese // 6 tablespoons rum // 1/2 cup confectioners' sugar // 2 (1 ounce) squares sweet chocolate, grated // 1/4 cup candied cherries, chopped // 1/2 teaspoon ground cinnamon // 1/2 cup chopped toasted almonds // 1/4 cup butter // 2 1/2 cups confectioners' sugar // 2 egg whites // 1 teaspoon almond extract // 1/4 cup rum // 1/4 cup confectioners' sugar for dusting //,,,,,,,,,,,,,Cassata alla Siciliana (Sicilian Cream Tart) //  6 eggs // 1/2 cup white sugar // 1 1/2 tablespoons lemon juice // 1 1/2 tablespoons orange zest // 2 tablespoons sherry // 1 cup cake flour // 1/2 teaspoon salt // 1 1/2 pounds ricotta cheese // 6 tablespoons rum // 1/2 cup confectioners' sugar // 2 (1 ounce) squares sweet chocolate //  grated // 1/4 cup candied cherries //  chopped // 1/2 teaspoon ground cinnamon // 1/2 cup chopped toasted almonds // 1/4 cup butter // 2 1/2 cups confectioners' sugar // 2 egg whites // 1 teaspoon almond extract // 1/4 cup rum // 1/4 cup confectioners' sugar for dusting //
Banana Nut Frosting, 1/2 cup butter, softened // 4 cups confectioners' sugar // 1 medium banana, mashed // 1 cup flaked coconut // 1 cup chopped pecans // 1 teaspoon vanilla extract //,,,,,,,,,,,,,Banana Nut Frosting //  1/2 cup butter //  softened // 4 cups confectioners' sugar // 1 medium banana //  mashed // 1 cup flaked coconut // 1 cup chopped pecans // 1 teaspoon vanilla extract //
Gingerbread I, 1/2 cup shortening // 1/2 cup white sugar // 1 egg // 1/2 cup light molasses // 1 1/2 cups all-purpose flour // 3/4 teaspoon salt // 3/4 teaspoon baking soda // 1/2 teaspoon ground ginger // 1/2 teaspoon ground cinnamon // 1/2 cup water //,,,,,,,,,,,,,,,Gingerbread I //  1/2 cup shortening // 1/2 cup white sugar // 1 egg // 1/2 cup light molasses // 1 1/2 cups all-purpose flour // 3/4 teaspoon salt // 3/4 teaspoon baking soda // 1/2 teaspoon ground ginger // 1/2 teaspoon ground cinnamon // 1/2 cup water //
Coconut Cake I, 1 (18.25 ounce) package white cake mix // 1 cup sour cream // 2 cups white sugar // 1 (14 ounce) package flaked coconut // 1 (8 ounce) container frozen whipped topping, thawed //,,,,,,,,,,,,,,Coconut Cake I //  1 (18.25 ounce) package white cake mix // 1 cup sour cream // 2 cups white sugar // 1 (14 ounce) package flaked coconut // 1 (8 ounce) container frozen whipped topping //  thawed //
Fresh Pineapple Upside Down Cake, 3/4 cup butter // 3/4 cup packed dark brown sugar // 3/4 cup unsweetened pineapple juice // 1 1/2 cups all-purpose flour // 2 teaspoons baking powder // 1/2 teaspoon salt // 1/2 cup white sugar // 3 eggs // 1/2 teaspoon vanilla extract // 1 fresh pineapple - peeled, cored and cut into rings //,,,,,,,,,,,,,,Fresh Pineapple Upside Down Cake //  3/4 cup butter // 3/4 cup packed dark brown sugar // 3/4 cup unsweetened pineapple juice // 1 1/2 cups all-purpose flour // 2 teaspoons baking powder // 1/2 teaspoon salt // 1/2 cup white sugar // 3 eggs // 1/2 teaspoon vanilla extract // 1 fresh pineapple - peeled //  cored and cut into rings //
Creamy White Layers, 2 1/2 cups cake flour // 2 teaspoons baking powder // 1/2 teaspoon salt // 4 eggs // 2 teaspoons vanilla extract // 1 1/2 cups super fine sugar // 3 cups heavy whipping cream // 2 1/2 teaspoons brandy // 3 tablespoons confectioners' sugar // 1 pint fresh strawberries //,,,,,,,,,,,,,,,Creamy White Layers //  2 1/2 cups cake flour // 2 teaspoons baking powder // 1/2 teaspoon salt // 4 eggs // 2 teaspoons vanilla extract // 1 1/2 cups super fine sugar // 3 cups heavy whipping cream // 2 1/2 teaspoons brandy // 3 tablespoons confectioners' sugar // 1 pint fresh strawberries //
Devil's Food Cake I, 1/2 cup butter // 3 (1 ounce) squares unsweetened chocolate // 2 cups white sugar // 2 eggs // 1 cup water // 2 1/4 cups all-purpose flour // 1 1/2 teaspoons baking soda // 1/4 teaspoon salt // 1/4 cup milk // 1 teaspoon distilled white vinegar //,,,,,,,,,,,,,,,Devil's Food Cake I //  1/2 cup butter // 3 (1 ounce) squares unsweetened chocolate // 2 cups white sugar // 2 eggs // 1 cup water // 2 1/4 cups all-purpose flour // 1 1/2 teaspoons baking soda // 1/4 teaspoon salt // 1/4 cup milk // 1 teaspoon distilled white vinegar //
Chocolate Fudge Buttercream Frosting, 1/2 cup butter // 1/4 cup shortening // 1/3 cup unsweetened cocoa powder // 2 cups confectioners' sugar // 2 tablespoons milk // 1 cup hot fudge topping // 1 teaspoon vanilla extract //,,,,,,,,,,,,,,,Chocolate Fudge Buttercream Frosting //  1/2 cup butter // 1/4 cup shortening // 1/3 cup unsweetened cocoa powder // 2 cups confectioners' sugar // 2 tablespoons milk // 1 cup hot fudge topping // 1 teaspoon vanilla extract //
Auntie's Buttermilk Cake, 3/4 cup shortening // 1 1/2 cups white sugar // 2 3/4 cups cake flour // 1/2 teaspoon salt // 4 egg whites // 1 teaspoon vanilla extract // 1 tablespoon buttermilk // 1 teaspoon baking powder // 1 1/2 cups buttermilk // 1/2 teaspoon baking soda // 1 teaspoon almond extract //,,,,,,,,,,,,,,,Auntie's Buttermilk Cake //  3/4 cup shortening // 1 1/2 cups white sugar // 2 3/4 cups cake flour // 1/2 teaspoon salt // 4 egg whites // 1 teaspoon vanilla extract // 1 tablespoon buttermilk // 1 teaspoon baking powder // 1 1/2 cups buttermilk // 1/2 teaspoon baking soda // 1 teaspoon almond extract //
Our Favorite Chocolate Cake, 8 tablespoons shortening // 2 (1 ounce) squares unsweetened chocolate, melted // 2 eggs // 1 teaspoon baking soda // 1 cup milk // 1 cup white sugar // 1 3/4 cups all-purpose flour // 1/2 teaspoon salt // 2 1/2 teaspoons vanilla extract // 1 teaspoon instant coffee granules // 1/4 cup milk // 1/4 cup unsweetened cocoa powder // 6 tablespoons butter // 5 cups confectioners' sugar // 1 1/2 teaspoons vanilla extract //,,,,,,,,,,,,,,Our Favorite Chocolate Cake //  8 tablespoons shortening // 2 (1 ounce) squares unsweetened chocolate //  melted // 2 eggs // 1 teaspoon baking soda // 1 cup milk // 1 cup white sugar // 1 3/4 cups all-purpose flour // 1/2 teaspoon salt // 2 1/2 teaspoons vanilla extract // 1 teaspoon instant coffee granules // 1/4 cup milk // 1/4 cup unsweetened cocoa powder // 6 tablespoons butter // 5 cups confectioners' sugar // 1 1/2 teaspoons vanilla extract //
Coffee Frosting, 1 teaspoon instant coffee granules // 1/4 cup milk // 1/4 cup unsweetened cocoa powder // 6 tablespoons butter // 1 1/2 teaspoons vanilla extract // 5 cups confectioners' sugar //,,,,,,,,,,,,,,,Coffee Frosting //  1 teaspoon instant coffee granules // 1/4 cup milk // 1/4 cup unsweetened cocoa powder // 6 tablespoons butter // 1 1/2 teaspoons vanilla extract // 5 cups confectioners' sugar //
Norwegian Hazelnut Cake, 3/4 cup hazelnuts // 1/2 cup butter // 1 1/2 cups white sugar // 1 teaspoon vanilla extract // 2 cups all-purpose flour // 2 teaspoons baking powder // 1/4 teaspoon salt // 1/2 cup heavy whipping cream // 1 cup semisweet chocolate chips // 3 eggs // 1/2 teaspoon vanilla extract //,,,,,,,,,,,,,,,Norwegian Hazelnut Cake //  3/4 cup hazelnuts // 1/2 cup butter // 1 1/2 cups white sugar // 1 teaspoon vanilla extract // 2 cups all-purpose flour // 2 teaspoons baking powder // 1/4 teaspoon salt // 1/2 cup heavy whipping cream // 1 cup semisweet chocolate chips // 3 eggs // 1/2 teaspoon vanilla extract //
Cranberry Swirl Coffeecake, 1/2 cup butter // 3/4 cup white sugar // 2 eggs // 2 cups all-purpose flour // 1/2 cup sour cream // 1/2 teaspoon salt // 1 teaspoon baking powder // 1 teaspoon baking soda // 1 teaspoon almond extract // 1 (16 ounce) can whole cranberry sauce // 1/2 cup blanched slivered almonds // 3/4 cup confectioners' sugar // 1 tablespoon warm water // 1/2 teaspoon almond extract //,,,,,,,,,,,,,,,Cranberry Swirl Coffeecake //  1/2 cup butter // 3/4 cup white sugar // 2 eggs // 2 cups all-purpose flour // 1/2 cup sour cream // 1/2 teaspoon salt // 1 teaspoon baking powder // 1 teaspoon baking soda // 1 teaspoon almond extract // 1 (16 ounce) can whole cranberry sauce // 1/2 cup blanched slivered almonds // 3/4 cup confectioners' sugar // 1 tablespoon warm water // 1/2 teaspoon almond extract //
Vasilopita, 1 cup butter, softened // 1 3/4 cups white sugar // 5 eggs // 2 tablespoons water // 2 teaspoons vanilla extract // 3 cups all-purpose flour // 1 teaspoon baking powder // 1/2 cup blanched slivered almonds // 2 tablespoons sesame seeds //,,,,,,,,,,,,,,Vasilopita //  1 cup butter //  softened // 1 3/4 cups white sugar // 5 eggs // 2 tablespoons water // 2 teaspoons vanilla extract // 3 cups all-purpose flour // 1 teaspoon baking powder // 1/2 cup blanched slivered almonds // 2 tablespoons sesame seeds //
Chocolate Mint Cheesecake, 1 (9 ounce) package thin chocolate wafers // 3 (1 ounce) squares bittersweet chocolate // 3 tablespoons white sugar // 7 tablespoons butter // 12 (1 ounce) squares bittersweet chocolate // 4 (8 ounce) packages cream cheese // 1 3/4 cups white sugar // 4 eggs // 1/2 cup heavy whipping cream // 1/2 cup unsweetened cocoa powder // 1 tablespoon vanilla extract // 1 1/2 cups sour cream // 1/4 cup white sugar // 1/2 cup heavy whipping cream // 1 tablespoon butter // 6 (1 ounce) squares bittersweet chocolate // 1 teaspoon peppermint extract //,,,,,,,,,,,,,,,Chocolate Mint Cheesecake //  1 (9 ounce) package thin chocolate wafers // 3 (1 ounce) squares bittersweet chocolate // 3 tablespoons white sugar // 7 tablespoons butter // 12 (1 ounce) squares bittersweet chocolate // 4 (8 ounce) packages cream cheese // 1 3/4 cups white sugar // 4 eggs // 1/2 cup heavy whipping cream // 1/2 cup unsweetened cocoa powder // 1 tablespoon vanilla extract // 1 1/2 cups sour cream // 1/4 cup white sugar // 1/2 cup heavy whipping cream // 1 tablespoon butter // 6 (1 ounce) squares bittersweet chocolate // 1 teaspoon peppermint extract //
Melt In Your Mouth Blueberry Cake, 1/2 cup butter // 1/2 cup white sugar // 1/4 teaspoon salt // 1 teaspoon vanilla extract // 2 egg yolks // 1 1/2 cups all-purpose flour // 1 teaspoon baking powder // 1/3 cup milk // 2 egg whites // 1/4 cup white sugar // 1 1/2 cups fresh blueberries // 1 tablespoon all-purpose flour // 1 tablespoon white sugar //,,,,,,,,,,,,,,,Melt In Your Mouth Blueberry Cake //  1/2 cup butter // 1/2 cup white sugar // 1/4 teaspoon salt // 1 teaspoon vanilla extract // 2 egg yolks // 1 1/2 cups all-purpose flour // 1 teaspoon baking powder // 1/3 cup milk // 2 egg whites // 1/4 cup white sugar // 1 1/2 cups fresh blueberries // 1 tablespoon all-purpose flour // 1 tablespoon white sugar //
Fabulous Oatmeal-Bran Cake, 1 1/2 cups boiling water // 1/2 cup rolled oats // 1/2 cup whole bran cereal // 1 cup white sugar // 1 cup packed light brown sugar // 1/2 cup shortening // 2 eggs // 1 teaspoon baking soda // 1 teaspoon ground cinnamon // 1/2 teaspoon salt // 1 1/2 cups all-purpose flour //,,,,,,,,,,,,,,,Fabulous Oatmeal-Bran Cake //  1 1/2 cups boiling water // 1/2 cup rolled oats // 1/2 cup whole bran cereal // 1 cup white sugar // 1 cup packed light brown sugar // 1/2 cup shortening // 2 eggs // 1 teaspoon baking soda // 1 teaspoon ground cinnamon // 1/2 teaspoon salt // 1 1/2 cups all-purpose flour //
Banana Cake II, 3/4 cup butter // 1 1/2 cups white sugar // 3 eggs // 1 teaspoon vanilla extract // 3/4 cup sour milk // 1 cup mashed bananas // 2 1/2 cups all-purpose flour // 1/2 teaspoon salt // 1/2 teaspoon baking soda // 1 teaspoon baking powder //,,,,,,,,,,,,,,,Banana Cake II //  3/4 cup butter // 1 1/2 cups white sugar // 3 eggs // 1 teaspoon vanilla extract // 3/4 cup sour milk // 1 cup mashed bananas // 2 1/2 cups all-purpose flour // 1/2 teaspoon salt // 1/2 teaspoon baking soda // 1 teaspoon baking powder //
Cream Cheese Frosting I, 1/2 (8 ounce) package cream cheese // 2 tablespoons cream // 1 cup confectioners' sugar //,,,,,,,,,,,,,,,Cream Cheese Frosting I //  1/2 (8 ounce) package cream cheese // 2 tablespoons cream // 1 cup confectioners' sugar //
Chocolate Spice Cake, 1/2 cup butter // 1 cup white sugar // 2 eggs // 1/2 cup sour milk // 1 pinch ground cloves // 1 cup all-purpose flour // 1/2 teaspoon baking soda // 1 teaspoon ground cinnamon // 1 (1 ounce) square semisweet chocolate //,,,,,,,,,,,,,,,Chocolate Spice Cake //  1/2 cup butter // 1 cup white sugar // 2 eggs // 1/2 cup sour milk // 1 pinch ground cloves // 1 cup all-purpose flour // 1/2 teaspoon baking soda // 1 teaspoon ground cinnamon // 1 (1 ounce) square semisweet chocolate //
Old-Fashioned Spice Cake, 1 cup raisins // 1 cup water // 1/2 cup shortening // 1 egg // 1 3/4 cups all-purpose flour // 1 teaspoon ground cinnamon // 1/2 teaspoon ground nutmeg // 1/2 teaspoon ground allspice // 1/2 cup chopped walnuts // 3/4 cup white sugar // 1/2 teaspoon baking soda //,,,,,,,,,,,,,,,Old-Fashioned Spice Cake //  1 cup raisins // 1 cup water // 1/2 cup shortening // 1 egg // 1 3/4 cups all-purpose flour // 1 teaspoon ground cinnamon // 1/2 teaspoon ground nutmeg // 1/2 teaspoon ground allspice // 1/2 cup chopped walnuts // 3/4 cup white sugar // 1/2 teaspoon baking soda //
Easy Rum Cake, 1 cup chopped walnuts // 1 (18.25 ounce) package yellow cake mix // 1/2 cup dark rum // 4 eggs // 1/2 cup water // 1/2 cup vegetable oil // 1 (3.5 ounce) package instant vanilla pudding mix // Glaze // 1/2 cup butter // 1/8 cup water // 1/2 cup white sugar // 1/4 cup rum //,,,,,,,,,,,,,,,Easy Rum Cake //  1 cup chopped walnuts // 1 (18.25 ounce) package yellow cake mix // 1/2 cup dark rum // 4 eggs // 1/2 cup water // 1/2 cup vegetable oil // 1 (3.5 ounce) package instant vanilla pudding mix // Glaze // 1/2 cup butter // 1/8 cup water // 1/2 cup white sugar // 1/4 cup rum //
Barb's Chocolate Cake, 2 eggs // 1 cup white sugar // 2 tablespoons butter, softened // 1 cup vegetable oil // 1/2 cup unsweetened cocoa powder // 1/2 cup buttermilk // 1 teaspoon vanilla extract // 2 1/4 cups all-purpose flour // 1 1/2 teaspoons baking powder // 1 1/2 teaspoons baking soda // 1/4 teaspoon salt // 1 cup boiling water // 1 cup semisweet chocolate chips // 1/2 cup butter, softened // 1 cup confectioners' sugar // 2/3 cup unsweetened cocoa powder // 1 teaspoon vanilla extract // 2 tablespoons milk // 1 tablespoon strong brewed coffee //,,,,,,,,,,,,,Barb's Chocolate Cake //  2 eggs // 1 cup white sugar // 2 tablespoons butter //  softened // 1 cup vegetable oil // 1/2 cup unsweetened cocoa powder // 1/2 cup buttermilk // 1 teaspoon vanilla extract // 2 1/4 cups all-purpose flour // 1 1/2 teaspoons baking powder // 1 1/2 teaspoons baking soda // 1/4 teaspoon salt // 1 cup boiling water // 1 cup semisweet chocolate chips // 1/2 cup butter //  softened // 1 cup confectioners' sugar // 2/3 cup unsweetened cocoa powder // 1 teaspoon vanilla extract // 2 tablespoons milk // 1 tablespoon strong brewed coffee //
Aunt Maria's Pudding Cake, 1 (18.25 ounce) package yellow cake mix // 1 (3.5 ounce) package instant vanilla pudding mix // 3/4 cup vegetable oil // 3/4 cup cream sherry // 4 eggs // 1 teaspoon vanilla extract // 1/2 teaspoon almond extract // 1 tablespoon poppy seeds //,,,,,,,,,,,,,,,Aunt Maria's Pudding Cake //  1 (18.25 ounce) package yellow cake mix // 1 (3.5 ounce) package instant vanilla pudding mix // 3/4 cup vegetable oil // 3/4 cup cream sherry // 4 eggs // 1 teaspoon vanilla extract // 1/2 teaspoon almond extract // 1 tablespoon poppy seeds //
Lemonade Cake I, 1 (18.25 ounce) package yellow cake mix // 1 quart vanilla ice cream // 6 drops red food coloring // 1 (6 ounce) can frozen lemonade concentrate, thawed // 2 cups heavy whipping cream // 2 tablespoons white sugar //,,,,,,,,,,,,,,Lemonade Cake I //  1 (18.25 ounce) package yellow cake mix // 1 quart vanilla ice cream // 6 drops red food coloring // 1 (6 ounce) can frozen lemonade concentrate //  thawed // 2 cups heavy whipping cream // 2 tablespoons white sugar //
Lemon Pound Cake I, 1 cup unsalted butter // 3/4 cup white sugar // 3 eggs // 1 cup cake flour // 2 tablespoons dry milk powder // 1 tablespoon corn syrup // 1/2 lemon, juiced // 1/4 teaspoon salt // 1/2 teaspoon vanilla extract // 1/4 teaspoon ground nutmeg // 1/2 teaspoon baking powder // 1/4 teaspoon ground mace (optional) //,,,,,,,,,,,,,,Lemon Pound Cake I //  1 cup unsalted butter // 3/4 cup white sugar // 3 eggs // 1 cup cake flour // 2 tablespoons dry milk powder // 1 tablespoon corn syrup // 1/2 lemon //  juiced // 1/4 teaspoon salt // 1/2 teaspoon vanilla extract // 1/4 teaspoon ground nutmeg // 1/2 teaspoon baking powder // 1/4 teaspoon ground mace (optional) //
